4.156268,-9.395732,1.109268,5.962268,8.957268,-6.283732,3.730268,1.189268,-6.412732,5.190268,2.484268,6.247268,5.121268,5.775268,5.232268,4.003268,-1.876732,4.462268,2.056268,3.611268,-2.199732,-2.111732,-8.974732,3.663268,-20.427732,3.964268,6.413268,-1.499732,4.477268,5.328268,0.876268,-1.486732,0
9.943268,-0.475732,5.303268,-2.457732,1.206268,-0.927732,-1.710732,-4.053732,-0.100732,7.856268,3.646268,2.295268,8.099268,4.864268,4.367268,-0.191732,-5.122732,-2.057732,-3.875732,-3.190732,7.243268,0.135268,2.787268,0.894268,-4.733732,2.623268,-2.618732,-3.766732,-5.968732,8.269268,2.596268,9.354268,0
-7.678732,2.436268,-2.534732,4.098268,7.412268,4.350268,5.110268,-2.868732,-1.588732,-0.455732,0.232268,7.147268,-4.885732,-12.330732,4.041268,5.096268,4.893268,0.154268,-0.352732,-1.183732,-0.356732,-0.850732,7.460268,-5.821732,6.588268,3.554268,12.739268,5.883268,-1.693732,-9.289732,-4.711732,-1.231732,0
2.550268,-6.003732,-5.292732,-7.241732,4.686268,-0.331732,2.916268,-2.611732,4.179268,-0.723732,9.209268,0.226268,3.851268,6.269268,-2.833732,2.908268,4.966268,-7.843732,2.812268,-8.941732,-3.770732,2.323268,2.660268,3.007268,10.225268,1.441268,3.691268,5.577268,4.201268,5.455268,-1.418732,0.271268,0
0.437268,-1.750732,2.662268,-0.742732,7.892268,7.179268,5.522268,-17.695732,0.825268,1.300268,2.804268,-2.197732,-0.688732,5.858268,-4.004732,-6.022732,0.338268,-7.279732,1.695268,-6.765732,-2.026732,4.731268,0.523268,-4.261732,-5.763732,5.602268,-1.921732,3.348268,-4.089732,-2.560732,-6.212732,1.930268,0
0.024268,12.135268,1.326268,8.098268,7.166268,0.602268,2.824268,3.551268,-6.420732,-0.862732,-2.047732,-4.540732,4.646268,-3.236732,-2.574732,-0.570732,-0.321732,2.777268,-3.930732,1.220268,1.100268,6.490268,0.980268,2.765268,0.537268,-3.434732,8.954268,0.666268,-1.456732,3.806268,0.680268,8.282268,0
-3.262732,5.302268,5.494268,7.378268,6.517268,2.172268,-3.165732,-8.597732,-5.851732,-4.651732,3.022268,3.060268,6.149268,1.956268,-1.473732,-4.658732,-0.709732,9.638268,10.057268,5.292268,-2.968732,-2.873732,1.813268,-1.196732,2.285268,4.860268,-3.577732,-3.982732,4.017268,9.286268,-2.865732,-3.802732,0
3.761268,-3.281732,7.058268,-3.570732,-0.033732,0.589268,0.604268,3.556268,1.823268,3.581268,5.360268,-6.020732,5.752268,4.338268,7.384268,3.640268,-0.274732,-3.786732,5.552268,-5.391732,-5.075732,-1.958732,-0.911732,-1.846732,4.248268,-3.144732,9.314268,9.760268,4.703268,8.805268,1.966268,1.157268,0
0.405268,5.016268,-3.839732,1.093268,1.343268,1.041268,-0.982732,-6.996732,1.762268,0.738268,-4.567732,-0.011732,-4.890732,-2.317732,-3.366732,-3.984732,-3.922732,-2.754732,2.312268,-2.599732,-2.914732,4.194268,-2.500732,-13.318732,3.920268,1.802268,5.084268,-1.988732,3.609268,-0.442732,0.431268,-7.396732,0
-8.681732,2.802268,-1.531732,-0.759732,-9.163732,-2.833732,-2.188732,-5.231732,-0.577732,2.102268,7.441268,3.209268,2.346268,-2.690732,3.249268,7.623268,1.863268,3.844268,20.718268,0.350268,-2.131732,-5.838732,1.005268,4.707268,-0.830732,-3.310732,-1.376732,-0.256732,-4.191732,2.123268,4.904268,-5.252732,0
7.140268,-2.596732,3.434268,8.837268,-0.464732,4.774268,3.089268,-5.872732,-2.110732,5.588268,-4.314732,6.318268,2.525268,6.423268,2.819268,-6.854732,5.850268,5.583268,16.774268,-2.137732,1.196268,2.510268,2.235268,-2.014732,-0.422732,2.976268,-0.047732,5.151268,-6.381732,-2.396732,0.125268,-0.153732,0
-1.042732,1.515268,1.698268,3.852268,5.881268,-1.033732,3.429268,2.265268,-1.446732,-2.510732,2.262268,6.476268,-1.396732,-0.067732,-2.699732,-1.765732,-0.056732,1.233268,-6.901732,-1.918732,0.399268,8.375268,2.538268,-6.264732,-1.868732,-14.342732,-8.390732,1.081268,21.620268,5.458268,-2.138732,-0.380732,0
1.796268,-0.220732,-0.117732,-1.408732,-1.528732,1.739268,0.558268,-5.680732,10.644268,3.283268,10.141268,1.402268,3.865268,-2.087732,-3.632732,-0.201732,2.608268,2.903268,-3.888732,-4.944732,6.156268,0.366268,-5.752732,2.289268,-1.083732,2.838268,-0.595732,-3.168732,-1.934732,4.392268,7.037268,-4.961732,0
5.315268,2.372268,0.836268,1.393268,2.658268,-6.676732,3.797268,7.670268,1.829268,6.160268,-0.123732,4.836268,1.441268,-5.997732,-5.427732,-6.443732,-6.589732,-2.411732,1.793268,7.045268,0.647268,-4.351732,-0.004732,5.056268,4.551268,6.092268,0.915268,2.467268,-6.738732,6.424268,-4.687732,1.639268,0
-3.301732,-2.262732,1.388268,-6.067732,1.226268,-3.885732,5.034268,1.193268,3.582268,-6.995732,-0.638732,-5.744732,-1.393732,1.411268,0.716268,-1.511732,-1.569732,3.874268,1.376268,-0.608732,18.027268,0.841268,3.673268,-8.604732,0.402268,6.806268,-2.283732,3.710268,-3.658732,4.014268,0.525268,-5.093732,0
