0.864567,0.045567,0
0.323567,2.093567,0
0.518567,3.081567,0
-0.325433,1.864567,0
-0.234433,1.440567,0
1.333567,1.160567,0
1.025567,1.528567,0
-1.186433,0.131567,0
-1.062433,2.084567,0
1.729567,3.528567,0
-1.070433,1.730567,0
1.624567,1.070567,0
0.198567,2.340567,0
0.814567,2.418567,0
2.378567,-0.654433,0
3.439567,0.367567,0
1.873567,0.639567,0
1.730567,1.066567,0
0.461567,2.521567,0
0.581567,-0.645433,0
-0.388433,1.167567,0
1.883567,1.343567,0
1.570567,3.156567,0
0.434567,-1.370433,0
1.384567,2.793567,0
1.410567,1.737567,0
1.822567,0.361567,0
2.661567,0.403567,0
-0.322433,0.486567,0
0.191567,-0.887433,0
0.458567,2.731567,0
2.445567,1.007567,0
0.528567,2.085567,0
-0.200433,2.422567,0
0.517567,0.498567,0
1.595567,2.220567,0
2.355567,-1.255433,0
1.851567,0.969567,0
1.437567,4.380567,0
2.001567,0.436567,0
1.768567,1.481567,0
2.102567,-0.947433,0
0.451567,0.171567,0
1.328567,0.331567,0
3.321567,0.515567,0
0.266567,-0.452433,0
-0.513433,-1.012433,0
1.000567,1.498567,0
1.972567,-0.292433,0
2.415567,0.135567,0
1.748567,1.330567,0
0.077567,0.964567,0
1.551567,-0.110433,0
0.587567,-0.637433,0
1.935567,-0.108433,0
0.031567,0.519567,0
-1.043433,1.450567,0
0.059567,1.368567,0
-0.586433,0.647567,0
2.534567,1.621567,0
0.633567,0.389567,0
-1.485433,0.224567,0
0.312567,-0.205433,0
1.042567,-0.163433,0
0.221567,2.603567,0
-0.389433,2.558567,0
2.019567,0.909567,0
-0.605433,0.878567,0
1.642567,0.073567,0
2.471567,1.627567,0
3.213567,0.824567,0
2.953567,2.086567,0
0.349567,0.957567,0
-0.624433,0.924567,0
1.927567,-1.409433,0
1.946567,0.918567,0
-0.338433,0.293567,0
0.551567,1.258567,0
1.345567,2.019567,0
0.590567,2.273567,0
2.845567,2.749567,0
0.033567,1.050567,0
-0.150433,1.762567,0
1.602567,2.149567,0
0.388567,0.231567,0
2.690567,2.396567,0
0.207567,1.122567,0
-0.145433,-0.682433,0
2.324567,0.419567,0
0.567567,-1.294433,0
0.368567,0.879567,0
0.831567,-0.730433,0
-0.194433,3.714567,0
1.199567,1.241567,0
-0.525433,2.428567,0
1.199567,1.046567,0
0.701567,1.765567,0
0.447567,1.856567,0
2.278567,0.983567,0
1.949567,1.549567,0
1.107567,1.476567,0
-1.402433,-0.332433,0
1.251567,-0.365433,0
0.978567,1.856567,0
0.986567,2.343567,0
-0.487433,-0.306433,0
0.925567,-1.356433,0
-0.213433,0.689567,0
1.039567,0.805567,0
1.323567,-3.940433,0
-0.796433,1.036567,0
1.223567,3.205567,0
0.545567,0.242567,0
1.089567,0.915567,0
2.311567,1.559567,0
1.163567,0.606567,0
2.389567,0.607567,0
1.412567,0.077567,0
1.391567,1.031567,0
0.128567,1.995567,0
1.018567,1.270567,0
0.022567,0.145567,0
1.960567,-0.045433,0
2.106567,0.900567,0
2.867567,1.006567,0
1.126567,2.256567,0
-1.688433,0.877567,0
0.666567,0.071567,0
0.513567,2.993567,0
1.948567,3.469567,0
2.333567,0.519567,0
1.139567,0.053567,0
2.159567,0.858567,0
1.609567,0.268567,0
-1.276433,-0.152433,0
0.457567,0.989567,0
0.899567,1.568567,0
0.464567,1.382567,0
-1.983433,0.711567,0
2.400567,1.047567,0
1.411567,1.907567,0
2.946567,2.061567,0
1.375567,0.412567,0
1.249567,1.988567,0
-3.089433,0.045567,0
-0.130433,0.352567,0
0.616567,-0.304433,0
-0.268433,0.323567,0
0.108567,0.122567,0
1.099567,2.300567,0
0.416567,0.548567,0
-0.951433,0.964567,0
1.228567,2.196567,0
2.593567,0.216567,0
-1.197433,1.171567,0
1.463567,-0.825433,0
-0.052433,2.469567,0
1.592567,1.931567,0
0.772567,0.211567,0
1.443567,2.136567,0
0.620567,0.195567,0
1.113567,-0.769433,0
1.712567,1.986567,0
-0.054433,0.121567,0
1.633567,-1.718433,0
2.569567,-0.166433,0
2.634567,-0.882433,0
0.426567,1.166567,0
-0.709433,1.670567,0
0.641567,-0.547433,0
1.010567,0.949567,0
1.324567,0.391567,0
1.422567,1.221567,0
0.220567,-0.103433,0
0.670567,1.870567,0
1.034567,1.791567,0
-0.906433,2.176567,0
1.948567,2.479567,0
-0.325433,2.081567,0
2.294567,0.136567,0
0.435567,3.234567,0
0.733567,2.421567,0
1.957567,-0.065433,0
0.613567,1.325567,0
1.094567,-0.480433,0
1.408567,0.150567,0
-0.081433,3.753567,0
0.574567,-1.001433,0
1.126567,2.150567,0
2.606567,0.719567,0
2.021567,1.299567,0
0.616567,-0.382433,0
0.519567,0.232567,0
-0.260433,0.399567,0
0.694567,0.947567,0
-0.269433,3.198567,0
-1.610433,1.068567,0
0.562567,1.977567,0
1.512567,0.923567,0
1.572567,-0.347433,0
1.732567,-1.256433,0
-0.497433,0.545567,0
0.776567,0.938567,0
0.681567,0.532567,0
-1.002433,1.024567,0
0.518567,1.777567,0
0.986567,1.955567,0
-0.234433,0.443567,0
0.573567,-0.397433,0
-0.328433,1.333567,0
-1.212433,2.323567,0
0.677567,0.601567,0
0.341567,0.701567,0
1.289567,0.737567,0
0.581567,2.065567,0
1.058567,1.630567,0
3.125567,1.238567,0
1.871567,2.398567,0
1.747567,1.753567,0
0.676567,1.076567,0
2.385567,1.133567,0
0.252567,0.233567,0
-0.068433,-0.341433,0
3.316567,1.446567,0
1.277567,2.797567,0
0.370567,3.694567,0
0.475567,-0.228433,0
2.451567,-0.933433,0
2.551567,1.356567,0
1.818567,1.170567,0
0.699567,0.614567,0
0.975567,0.188567,0
3.612567,1.818567,0
0.671567,0.583567,0
-1.237433,-0.950433,0
-0.057433,0.413567,0
2.033567,-0.235433,0
0.476567,1.445567,0
1.037567,1.729567,0
-0.267433,0.402567,0
0.599567,0.166567,0
-0.929433,0.207567,0
0.127567,1.647567,0
2.535567,0.183567,0
1.355567,-0.340433,0
0.565567,2.447567,0
0.116567,1.653567,0
2.922567,-0.369433,0
0.730567,2.217567,0
0.919567,1.728567,0
1.249567,1.071567,0
0.595567,1.338567,0
2.306567,-0.543433,0
0.148567,0.482567,0
2.349567,1.395567,0
1.463567,0.762567,0
1.699567,1.076567,0
1.331567,2.408567,0
1.061567,1.438567,0
-0.084433,-0.295433,0
0.522567,1.341567,0
1.531567,1.252567,0
1.101567,0.143567,0
1.138567,1.041567,0
1.770567,1.750567,0
1.771567,0.444567,0
2.233567,1.648567,0
0.551567,0.603567,0
1.404567,1.239567,0
0.405567,1.280567,0
2.109567,1.820567,0
2.234567,0.325567,0
2.370567,1.617567,0
2.084567,1.330567,0
-0.948433,0.350567,0
0.829567,0.485567,0
1.186567,1.048567,0
0.507567,-0.629433,0
0.098567,-0.516433,0
1.794567,2.580567,0
1.767567,1.178567,0
-0.479433,1.566567,0
0.502567,0.382567,0
-0.797433,-1.069433,0
0.751567,-0.562433,0
1.317567,1.326567,0
0.264567,-0.388433,0
2.881567,-0.383433,0
0.171567,1.426567,0
0.648567,0.190567,0
0.286567,-0.087433,0
1.124567,2.375567,0
1.699567,2.263567,0
0.815567,1.265567,0
1.307567,0.282567,0
1.972567,0.652567,0
-0.870433,1.181567,0
2.932567,0.953567,0
0.848567,1.010567,0
0.969567,-0.890433,0
1.399567,-0.467433,0
0.779567,1.610567,0
2.522567,1.225567,0
0.435567,-0.619433,0
-1.014433,1.498567,0
1.358567,3.884567,0
1.127567,1.192567,0
2.232567,2.136567,0
-0.262433,1.108567,0
0.504567,-1.207433,0
0.582567,0.569567,0
0.715567,1.930567,0
1.337567,1.553567,0
1.876567,0.372567,0
-1.579433,0.234567,0
2.012567,0.278567,0
1.306567,0.513567,0
0.625567,1.035567,0
-0.690433,1.280567,0
1.204567,2.121567,0
3.229567,2.407567,0
0.642567,3.244567,0
1.121567,1.709567,0
0.105567,0.075567,0
1.101567,2.080567,0
0.090567,1.253567,0
1.224567,2.330567,0
0.128567,0.951567,0
2.616567,1.138567,0
1.288567,0.650567,0
0.724567,0.574567,0
0.706567,0.478567,0
0.497567,2.135567,0
2.584567,1.323567,0
-0.528433,2.356567,0
1.080567,2.168567,0
0.689567,2.275567,0
-0.945433,1.624567,0
0.531567,2.736567,0
1.105567,-0.010433,0
0.577567,0.452567,0
0.599567,0.974567,0
2.388567,1.626567,0
0.474567,1.393567,0
0.094567,0.907567,0
2.774567,4.053567,0
0.698567,2.949567,0
-0.667433,1.636567,0
1.160567,1.894567,0
1.708567,0.599567,0
1.953567,1.056567,0
-1.065433,1.100567,0
1.739567,0.525567,0
0.434567,1.295567,0
2.265567,0.133567,0
3.125567,2.225567,0
1.146567,1.484567,0
1.373567,0.657567,0
1.785567,-0.168433,0
0.126567,0.735567,0
1.336567,1.160567,0
1.263567,0.514567,0
0.092567,1.240567,0
-0.677433,0.745567,0
-0.234433,1.365567,0
-0.139433,0.820567,0
-0.091433,2.264567,0
0.372567,0.591567,0
2.546567,2.543567,0
0.170567,0.666567,0
-0.242433,2.663567,0
1.683567,1.684567,0
1.448567,-1.121433,0
-0.164433,2.003567,0
1.955567,1.176567,0
-0.078433,1.809567,0
2.539567,2.163567,0
0.749567,0.202567,0
1.051567,1.339567,0
0.349567,-1.599433,0
1.327567,1.511567,0
1.927567,1.582567,0
-0.550433,3.435567,0
0.675567,2.435567,0
0.038567,0.608567,0
1.121567,0.096567,0
-1.085433,0.566567,0
0.465567,1.693567,0
0.934567,1.048567,0
3.059567,0.421567,0
0.338567,0.361567,0
1.711567,1.648567,0
2.864567,0.584567,0
1.080567,3.650567,0
1.220567,1.272567,0
0.772567,0.064567,0
0.871567,0.638567,0
2.563567,1.261567,0
0.865567,0.794567,0
0.702567,0.924567,0
2.178567,-0.176433,0
1.646567,-1.004433,0
3.779567,1.951567,0
-0.293433,0.304567,0
-2.217433,2.181567,0
2.394567,0.086567,0
1.484567,0.686567,0
-1.763433,-0.012433,0
0.574567,2.697567,0
0.138567,1.812567,0
0.268567,0.763567,0
2.073567,-1.106433,0
1.172567,-0.109433,0
2.817567,1.209567,0
2.484567,1.362567,0
0.257567,2.324567,0
1.423567,2.983567,0
4.335567,1.315567,0
-0.521433,-0.143433,0
0.650567,1.411567,0
