2.067000,0.442000,1.120000,0.822000,0.605000,0
-0.146000,-3.273000,-1.679000,-0.868000,3.778000,0
0.451000,-3.952000,-3.217000,1.855000,3.198000,0
-1.199000,-1.126000,-3.389000,-0.755000,1.871000,0
-4.555000,9.026000,-0.714000,-2.706000,3.768000,0
-0.093000,4.365000,-2.860000,1.702000,-5.266000,0
3.047000,-4.143000,5.989000,1.977000,-4.912000,0
2.589000,2.756000,-5.225000,-0.112000,-1.670000,0
1.728000,-3.140000,-0.705000,1.637000,-4.290000,0
0.853000,2.176000,-4.094000,0.842000,2.812000,0
2.210000,-2.992000,-0.590000,-6.101000,-0.338000,0
-0.779000,-2.141000,1.310000,2.131000,-0.857000,0
3.412000,0.551000,-2.594000,-2.491000,1.386000,0
2.975000,0.025000,-2.447000,-0.404000,1.750000,0
-0.534000,2.189000,-0.650000,-0.561000,-0.235000,0
0.418000,0.496000,1.089000,2.941000,-5.986000,0
1.376000,-2.165000,-1.031000,-0.720000,2.434000,0
-1.426000,1.403000,-5.986000,-2.552000,-1.040000,0
0.010000,-0.520000,2.009000,-0.253000,-1.574000,0
3.503000,-1.510000,1.257000,0.120000,-2.353000,0
-0.367000,-0.343000,-0.935000,-0.511000,0.680000,0
-0.877000,0.156000,0.893000,1.790000,0.619000,0
-1.109000,-1.349000,-1.295000,2.141000,3.565000,0
2.621000,-0.118000,-1.113000,-3.509000,-2.950000,0
-0.020000,-0.638000,-5.552000,2.070000,2.827000,0
4.302000,-3.100000,-5.459000,-1.955000,-3.054000,0
1.416000,-2.310000,-5.595000,-0.844000,1.895000,0
-0.318000,2.356000,-3.321000,0.788000,-1.328000,0
-0.325000,-2.242000,2.069000,0.663000,3.560000,0
6.609000,-0.260000,-4.310000,2.688000,4.058000,0
-0.596000,-1.852000,-0.520000,-0.050000,3.607000,0
3.963000,1.946000,-2.034000,3.282000,-6.216000,0
1.593000,1.167000,0.338000,1.147000,-0.585000,0
1.371000,0.137000,3.388000,4.369000,4.335000,0
-0.989000,-2.756000,-1.724000,-0.702000,3.846000,0
-1.827000,-9.297000,-1.622000,-1.734000,0.356000,0
0.721000,-1.489000,1.242000,0.194000,-4.215000,0
