-3.278732,2.909268,5.569268,-2.431732,2.970268,0.478268,3.296268,-3.954732,-0.734732,4.686268,9.883268,-1.048732,-0.502732,9.208268,3.233268,5.065268,0.163268,-3.365732,-2.121732,6.617268,-1.064732,3.412268,-7.469732,-1.383732,3.893268,-1.557732,-0.537732,-0.084732,7.961268,7.528268,0.281268,3.499268,0
1.232268,4.728268,-2.743732,-0.821732,7.686268,-4.311732,4.863268,1.446268,-9.121732,-1.730732,-0.442732,6.118268,-1.070732,-4.048732,-3.672732,-2.873732,1.162268,4.822268,9.864268,-1.008732,2.355268,-4.803732,3.359268,5.068268,2.451268,4.863268,-2.056732,0.413268,7.625268,-1.316732,1.234268,5.847268,0
8.198268,15.449268,6.864268,-2.642732,-0.721732,3.309268,-3.023732,0.354268,0.562268,5.319268,1.611268,3.525268,2.701268,2.055268,-0.155732,-7.836732,1.243268,-4.730732,-16.940732,1.186268,9.717268,-2.151732,0.019268,7.504268,3.170268,13.341268,-1.774732,-6.166732,6.942268,-2.296732,1.538268,1.202268,0
-1.302732,4.781268,-0.251732,5.988268,-3.652732,1.207268,0.603268,0.760268,-2.353732,-1.255732,-4.596732,4.009268,1.422268,3.644268,-3.958732,7.852268,-1.347732,2.914268,-0.276732,0.810268,7.713268,-3.259732,5.068268,-4.487732,6.656268,2.297268,1.012268,5.115268,6.906268,8.484268,-7.438732,-1.196732,0
-3.794732,4.560268,-2.087732,2.955268,5.498268,7.300268,2.513268,5.188268,3.694268,2.308268,4.318268,-3.811732,5.295268,-1.340732,-1.416732,-0.243732,-2.159732,4.560268,0.225268,4.811268,7.759268,-2.372732,-8.773732,2.138268,-0.113732,-1.819732,2.669268,13.281268,3.397268,4.209268,-6.792732,3.047268,0
7.151268,-6.800732,-4.217732,2.634268,2.254268,-1.341732,0.135268,-8.386732,8.765268,0.054268,-1.298732,5.906268,1.826268,-6.849732,1.926268,-0.055732,20.664268,-2.618732,2.804268,2.197268,1.611268,10.842268,-7.427732,1.125268,-0.116732,13.136268,7.688268,-0.536732,2.184268,-7.006732,-3.090732,-14.997732,0
-4.001732,4.769268,6.034268,3.419268,-11.066732,6.538268,-2.325732,4.897268,2.619268,0.511268,-4.230732,1.823268,9.094268,0.569268,-0.762732,2.505268,1.686268,-2.618732,6.755268,4.178268,-0.984732,-17.372732,-5.356732,1.112268,-18.599732,8.459268,2.425268,5.950268,-2.914732,-3.370732,3.702268,4.048268,0
-0.894732,-3.306732,1.849268,-2.209732,-2.027732,3.698268,-1.185732,6.867268,0.972268,-1.512732,-1.727732,-0.967732,-2.922732,-2.449732,5.045268,5.904268,-8.007732,-1.909732,-4.440732,3.378268,4.816268,-2.453732,0.581268,11.023268,-7.337732,-4.909732,-1.666732,3.260268,0.226268,9.926268,2.990268,5.554268,0
-4.514732,-3.173732,-1.782732,-7.353732,-0.618732,-16.007732,3.223268,2.133268,8.415268,-5.386732,-1.816732,-3.492732,6.161268,-1.476732,-1.289732,-1.452732,-3.919732,0.020268,5.801268,1.680268,-0.026732,3.242268,-3.608732,-2.510732,6.375268,-6.555732,-6.185732,-6.340732,-3.589732,-2.996732,0.032268,6.954268,0
-1.820732,-2.165732,2.624268,2.546268,3.511268,-7.822732,9.281268,-3.050732,-0.804732,-0.452732,0.674268,-5.455732,4.050268,4.818268,-0.560732,4.773268,-2.339732,4.058268,-3.275732,-3.491732,8.129268,6.865268,-1.680732,3.605268,6.711268,-5.587732,3.848268,4.647268,3.548268,-3.229732,3.717268,-6.567732,0
8.529268,-1.241732,-1.069732,-1.037732,1.405268,2.324268,-0.819732,-0.134732,1.743268,-8.657732,0.150268,7.127268,4.916268,-1.202732,-5.110732,-4.905732,5.418268,-4.645732,-3.714732,1.477268,-1.216732,4.117268,7.374268,5.863268,-7.617732,1.140268,0.834268,4.816268,-3.000732,2.287268,-5.769732,-1.088732,0
-3.870732,-3.116732,1.644268,-2.668732,-4.031732,0.741268,2.694268,-0.697732,-0.684732,1.940268,7.069268,6.437268,-8.017732,4.278268,-6.293732,5.730268,3.244268,-5.898732,2.812268,10.250268,-0.068732,7.118268,9.767268,4.115268,-2.758732,0.421268,-4.310732,-1.229732,5.517268,-1.467732,1.159268,-4.122732,0
-1.459732,2.331268,8.449268,-0.969732,-4.550732,-5.265732,-0.597732,3.234268,1.743268,-3.281732,-2.780732,-5.011732,-6.411732,1.673268,4.902268,4.085268,6.389268,-1.473732,-1.288732,-2.131732,-0.895732,3.391268,-5.214732,0.086268,-0.432732,-0.288732,4.304268,1.446268,4.394268,6.257268,-4.594732,3.894268,0
6.514268,-3.982732,0.219268,5.145268,0.719268,-4.450732,2.110268,2.907268,8.089268,1.198268,1.804268,3.894268,6.635268,8.592268,4.593268,5.059268,-0.982732,6.164268,-0.556732,-2.492732,-2.061732,-1.516732,-3.301732,0.568268,-9.545732,-7.064732,3.057268,6.302268,-2.459732,0.566268,-1.315732,-0.644732,0
-5.196732,8.613268,6.742268,2.022268,1.739268,2.608268,3.273268,-2.493732,-1.503732,-2.328732,5.841268,-0.273732,1.462268,3.496268,-2.041732,1.822268,-1.435732,7.621268,1.879268,6.113268,-9.370732,8.982268,-4.863732,1.755268,-3.251732,4.652268,0.816268,2.860268,2.721268,-4.051732,-5.239732,2.168268,0
-2.384732,-2.199732,-0.053732,-0.507732,-3.053732,6.244268,-3.461732,-9.277732,-2.636732,1.681268,-0.457732,4.486268,7.999268,4.688268,0.982268,4.657268,-1.482732,1.615268,0.626268,0.384268,3.289268,7.094268,4.847268,1.142268,0.065268,5.312268,-5.324732,0.438268,5.033268,-2.131732,3.230268,3.386268,0
10.698268,2.737268,4.772268,-5.501732,6.618268,-1.939732,4.175268,-0.568732,3.055268,2.175268,2.247268,7.597268,4.563268,-0.669732,-7.514732,2.262268,1.208268,4.758268,2.037268,-3.948732,-1.894732,8.848268,0.938268,6.571268,2.592268,6.929268,1.135268,6.598268,-16.198732,2.109268,-3.177732,1.447268,0
